"id","name_th","name_en","title","details","price","latitude","longitude","user_slug","link","contact_info","facilities","routed_distance","routed_time","nearest_stations","nearest_station_lat","nearest_station_long"
357,"CELES Asoke","CELES Asoke","G7572💛中国客户，请加微信。(在联系方式的旁边)For rent Celes Asoke Line ❤️💜@condopremium💜❤️Ready to move in ⬛🟨 📞 065 695 3645🟨⬛","<p>G7572💛中国客户，请加微信。(在联系方式的旁边)For rent Celes Asoke Line ❤️💜@condopremium💜❤️</p><p>The room have :</p><p>1&nbsp;室Bedroom</p><p>1&nbsp;浴室Bathroom</p><p>51&nbsp;平Sq.m.</p><p>27 楼Floor</p><p>栋Buiding</p><p>🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸</p><p>家电Electrical appliances :</p><p><br></p><p><br></p><p>✅&nbsp;&nbsp;Air conditioner&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>✅&nbsp;Television&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>✅&nbsp;Refrigerator</p><p>✅&nbsp;Water heater</p><p>✅&nbsp;Microwave&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>✅&nbsp;Cooking stove&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>✅&nbsp;Cooker hood&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p><br></p><p>Rental price 60,000/月 (baht per month.)</p><p>两个月押金一个月租金, 最短合同1年</p><p>Minimum 1 year contract with 2 months deposit and 1 month in advance</p><p>Credit Card accepted</p><p>🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸🔸</p><p>Contact us :</p><p>Line ID :: @condopremium ( Have @)</p><p>📳Tel :: 063 328 2456</p><p>🌐FB Page : https://www.facebook.com/condopremium</p><p>🌐Line My Shop : https://shop.line.me/@condopremium</p><p>🌐Website : http://www.condopremium.com</p><p>🇨🇳Chinese interpreter (Lisa) 🇨🇳</p><p>Wechat id : Lisasuuu</p><p>房地产</p><p>买、卖、租</p><p>欢迎联络我们,最佳的品质最佳的服</p><p>📳中文翻译员拨打: 089 693 6415</p><p>🟢Wechat id : Lisasuuu 🟢</p><p>您好，麻烦告诉我前面的代号：G7572 这样我帮你调查会比较快，谢谢你。</p><p>📳Contact me : 089 693 6415 ( Code G 7572 )</p><p>#condopremium # Celes Asoke</p><p>#对租公寓有兴趣者Celes Asoke</p><p>#对租房有兴趣者Celes Asoke</p><p>#想找房租 #想找翻译 #中国人大部分都住哪里 #离地铁附近的房租 #中介会说中文</p><p>#找房租，Lisa翻译人，欢迎为您服务 #想到翻译人，想到Lisa #Lisa房地产和租房服务</p><p>#泰国必尝的美食 #泰国房租 #泰国辉煌房租 #泰国实蓝大学房租 #泰国农业大学房租</p><p>#泰国格乐大学房租 #泰国博仁大学房租 #泰国曼谷房租</p>","60000","13.738864221158977","100.56174531471518","condopremium-broker-wechat-lisasuuu-中文翻译员","/en/listings/g7572中国客户，请加微信。-在联系方式的旁边-for-rent-celes-asoke-line-️-condopremium️ready-to-move-in-⬛-065-695-3645⬛---3795204","[{""name"": ""Condopremium (Broker)  WeChat : Lisasuuu (\u4e2d\u6587\u7ffb\u8bd1\u5458)"", ""phone"": [""0633282456"", ""0896936415""], ""lineId"": ""@condopremium"", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": ""660896936415"", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": false, ""wifi"": false, ""sauna"": false, ""steam"": true, ""fitness"": true, ""jacuzzi"": true, ""keycard"": true, ""library"": true, ""massage"": false, ""parking"": true, ""shuttle"": false, ""security"": true, ""playground"": false, ""restaurant"": false, ""fingerprint"": false, ""bicycleParking"": true}",NULL,NULL,NULL,NULL,NULL
274,"The Address Asoke","The Address Asoke","🌇𝐓𝐡𝐞 𝐀𝐝𝐝𝐫𝐞𝐬𝐬 𝐀𝐬𝐨𝐤𝐞 : Sole Agent     ✅ 【1Bed1Bath 35.sqm 20,000thb/month】","<p>🌇𝐓𝐡𝐞 𝐀𝐝𝐝𝐫𝐞𝐬𝐬 𝐀𝐬𝐨𝐤𝐞&nbsp;: Sole Agent&nbsp;</p><p>✅ 【1Bed 35.sqm 20,000thb/month】</p><p>✅ Fully furnished&nbsp;New Room</p><p><br></p><p>(Contract 1 Year&nbsp;/ Deposit 2 Months, Booking fee 1 Month)&nbsp;</p><p><br></p><p>✅Facilities Area &gt;&gt; Jacuzzi and Onsen / Sauna / steam room / fitness / Mini (theater)</p><p><br></p><p>📍🚆Near MRT Phetchaburi st. Exit 3</p><p><br></p><p>⚡️For more information Pls contact PopEye&nbsp;</p><p><br></p><p>「日本語が少し話せます!」&nbsp;</p><p>Tel : 092-299-6542</p><p>Line ID: popeye..p</p><p>or Chick (っ◕‿◕)っ ♥️ :&nbsp;</p><p>https://line.me/ti/p/IWQHQ4Md16</p>","20000","13.74924150339426","100.5617420147576","thanyaphon-sriphibun","/en/listings/𝐓𝐡𝐞-𝐀𝐝𝐝𝐫𝐞𝐬𝐬-𝐀𝐬𝐨𝐤𝐞-sole-agent-【1bed1bath-35-sqm-20-000thb-month】---4535451","[{""name"": ""THANYAPHON SRIPHIBUN"", ""phone"": [""0922996542""], ""lineId"": ""popeye..p"", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": ""66922996542"", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": false, ""wifi"": false, ""sauna"": true, ""steam"": false, ""fitness"": true, ""jacuzzi"": false, ""keycard"": true, ""library"": false, ""massage"": false, ""parking"": true, ""shuttle"": false, ""security"": true, ""playground"": true, ""restaurant"": false, ""fingerprint"": false, ""bicycleParking"": false}",NULL,NULL,NULL,NULL,NULL
275,"The Lumpini 24","The Lumpini 24","Condo For Rent The Lumpini 24 (Sukhumvit24) ","<p>🎯Condo For Rent The Lumpini 24 (Sukhumvit24) </p><p>2 Bedrooms 2 BathRoom near BTS Phrom phong</p><p>special offer 35,000 Baht/month #0654940554</p><p><br></p><p>▶️Room Type</p><p>▪︎2 Bedroom 2 Bathroom </p><p>▪︎55.20 sqm</p><p><br></p><p>▶️Rental Price : </p><p>▪︎ discounted price 35,000 Baht / Month</p><p>(Normall Price 45,000 Baht)</p><p><br></p><p>▶️ Nearby Places</p><p>#BTSPhromphong </p><p>#KVillage </p><p>#BangkokUniversity</p><p>#Emporium </p><p>#EmQuatier </p><p>#Emsphere</p><p>#Terminal21 </p><p>#Oueensirikit</p><p>#QueenSirikitNationalConventionCenter (QSNCC)</p><p><br></p><p>▶️More information contact:  </p><p>Tel : Nok 065 494 0554</p><p>Line ID : livingbetter</p><p>Email : phanpisut.lifeis@gmail.com</p><p><br></p><p>Feel free to contact</p><p>Minimum 1 year contract  </p><p><br></p><p>-----------------------------------------------------------------------</p><p><br></p><p>--------------------------------------------------------------------------</p><p>The Lumpini 24 (Sukhumvit24)  公寓出租</p><p>BTS Phrom phong 轻轨</p><p>2 卧室 2浴室</p><p>55.2平方米，</p><p>Special offer 租金：35,000 泰铢/月 </p><p><br></p><p>-------------------------------------------------------------------------</p><p>More information contact:  </p><p>k.Nok 065-494-0554</p><p><br></p><p>Tel : Nok 065 494 0554</p><p>Line ID : livingbetter</p><p>Email : phanpisut.lifeis@gmail.com</p><p><br></p><p>Feel free to contact</p>","35000","13.72262102156123","100.5664029436875",NULL,"/en/listings/condo-for-rent-the-lumpini-24-sukhumvit24---4513186","[{""name"": ""Livingbetter"", ""phone"": [""0654940554""], ""lineId"": """", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": """", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": false, ""wifi"": false, ""sauna"": true, ""steam"": true, ""fitness"": true, ""jacuzzi"": false, ""keycard"": true, ""laundry"": false, ""library"": true, ""massage"": false, ""parking"": true, ""shuttle"": false, ""allowPet"": false, ""security"": true, ""evCharger"": false, ""playground"": true, ""restaurant"": false, ""fingerprint"": false, ""accessControl"": false, ""bicycleParking"": false, ""motorcycleParking"": false}",NULL,NULL,NULL,NULL,NULL
281,"The Parkland Srinakarin Lakeside","The Parkland Srinakarin Lakeside","For Rent The Parkland Srinakarin Lakeside 555/429","<p>**No Co-Broker ไม่รับโคเอเจ้นท์**</p><p>For Rent The Parkland Srinakarin Lakeside (Available 26/5/67)</p><p>1 Bedroom 36 sqm. Rental Price 8,500 Baht</p><p>Building 1&nbsp;17th Unit 555/429</p><p><br></p><p>Tel &amp; WhatsApp :</p><p>096-264-2999, +66 96-264-2999//&nbsp;</p><p>064-565-3979// +66 64-565-3979</p><p>Line :&nbsp;@khuntammy</p><p>Wechat : khun_tammy&nbsp;&nbsp;</p><p><br></p><p>No Co-Broker</p><p>Contract 1 Year&nbsp;</p><p><br></p><p>Pang/คุณแพร์ Line@</p>","8500","13.6539279784063","100.64444412727073",NULL,"/en/listings/for-rent-the-parkland-srinakarin-lakeside-555-429---4438062","[{""name"": ""UPTOWN ASSETS"", ""phone"": [""0645144624"", ""0962642999""], ""lineId"": ""@khuntammy"", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": ""66645144624"", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": false, ""wifi"": false, ""sauna"": false, ""steam"": false, ""fitness"": true, ""jacuzzi"": false, ""keycard"": true, ""library"": false, ""massage"": false, ""parking"": true, ""shuttle"": false, ""security"": true, ""playground"": true, ""restaurant"": false, ""fingerprint"": false, ""bicycleParking"": false}",NULL,NULL,NULL,NULL,NULL
279,"Supalai Wellington II","Supalai Wellington II","*** Condo for rent : Supalai Wellington2  Nice decorated Fully furnished Swimming pool view ***","<p>Type 1 Bedrooms, 42 Sqm, 12fl, Building 6</p><p><br></p><p>Electric appliance</p><p>- TV</p><p>- Microwave</p><p>- Refrigerator</p><p>- Water Heather</p><p>- Air conditioner</p><p>- Washing machine</p><p><br></p><p>Facilities</p><p>- Swimming pool</p><p>- Sauna</p><p>- 24H Security</p><p>- CCTV</p><p><br></p><p>***Rental price 15,500 Baht/Month</p><p>– Min.contract 12 months/2 months deposit</p><p>-1 month in advance.***</p><p><br></p><p>Contact 064-952-5558/Line id : @pampam</p><p><br></p><p><br></p><p>#condosupalai #supalaiwellington #ศุภาลัยเวลลิงตัน #คอนโดศุภาลัย #supalai</p>","15500","13.76677485491754","100.5813953757984","pam--a0280887","/en/listings/condo-for-rent-supalai-wellington2-nice-decorated-fully-furnished-swimming-pool-view---4507052","[{""name"": ""Pam"", ""phone"": [""0649525558""], ""lineId"": ""@pampam"", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": ""66"", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": false, ""wifi"": true, ""sauna"": true, ""steam"": false, ""fitness"": true, ""jacuzzi"": false, ""keycard"": true, ""library"": true, ""massage"": false, ""parking"": true, ""shuttle"": false, ""security"": true, ""playground"": true, ""restaurant"": false, ""fingerprint"": false, ""bicycleParking"": false}",NULL,NULL,NULL,NULL,NULL
278,"The Room Sukhumvit 79","The Room Sukhumvit 79","The room 79 for rent one bedroom with fully furnished  (line id : 66891610115","<p>Room for rent at the room 79 , 1 bedroom 38 sq.m. with fully furnished</p>","14000","13.70750342975063","100.601831494227",NULL,"/en/listings/the-room-79-for-rent-one-bedroom-with-fully-furnished-line-id-66891610115---4500151","[{""name"": ""Parinya Pattanakuha"", ""phone"": [""0891610115""], ""lineId"": ""66891610115"", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": """", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": false, ""wifi"": false, ""sauna"": false, ""steam"": false, ""fitness"": true, ""jacuzzi"": false, ""keycard"": true, ""library"": false, ""massage"": false, ""parking"": true, ""shuttle"": false, ""security"": true, ""playground"": false, ""restaurant"": false, ""fingerprint"": false, ""bicycleParking"": false}",NULL,NULL,NULL,NULL,NULL
280,"Noble Reveal","Noble Reveal","Nice Room 1 Bed with Bathtub on High Fl Close to BTS Ekkamai  @ Noble Reveal","<p>Nice Room 1 Bed with Bathtub on High Fl Close to BTS Ekkamai&nbsp;@ Noble Reveal</p><p><br></p><p>.</p><p><br></p><p>- 1 Bed 1 Bath with Bathtub</p><p>- 45.23 sq.m.</p><p>- High Fl. 15+</p><p>- Fully furnished with Electric stove, Hood</p><p>- Close to BTS Ekkamai station, 200 m.</p><p>- Near to Sukumvit Hospital, Samitivej Sukhumvit Hospital</p><p><br></p><p>.</p><p><br></p><p><br></p><p>** View the property via live video. Just let us know and we will set up a live video for you.</p><p><br></p><p><br></p><p>https://bit.ly/3rrti1r</p><p>Property Code : C200502005</p><p>Serve Service Solution</p><p>For more information :</p><p>T : (66) 2 252 9955</p><p>M : (66) 87 696 8665&nbsp;</p><p>LINE : @ServePM (https://bit.ly/43ffEg5)</p><p><br></p><p>Looking for Buy and Rent condo?, let our team take care of you.</p><p>Serve Service Solution is an experienced real estate broker offering the best condo advisory to you.</p><p><br></p><p>曼谷公寓出租/出售</p><p>我们有会说中文的工作人员，有兴趣请联系</p><p>WeChat : Servepm</p><p><br></p><p>曼谷公寓出租</p><p>曼谷公寓出售</p><p>曼谷房地产经纪人</p><p>#Ready to move in</p><p>#Condo For Rent in Bangkok</p><p>#Condo For Sale in Bangkok</p>","25000","13.721934857459896","100.58485416518582",NULL,"/en/listings/nice-room-1-bed-with-bathtub-on-high-fl-close-to-bts-ekkamai-noble-reveal---4362277","[{""name"": ""Serve Property Management"", ""phone"": [""0876968665"", ""0649919599""], ""lineId"": ""@servepm"", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": ""66"", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": false, ""wifi"": false, ""sauna"": false, ""steam"": false, ""fitness"": true, ""jacuzzi"": false, ""keycard"": true, ""library"": false, ""massage"": false, ""parking"": true, ""shuttle"": false, ""security"": true, ""playground"": true, ""restaurant"": false, ""fingerprint"": false, ""bicycleParking"": false}",NULL,NULL,NULL,NULL,NULL
277,"One9Five Asoke - Rama 9","One9Five Asoke - Rama 9","💥Best price 💥 Condo available for rent near MRT Rama 9 One 9 five, fully furnished, ready to move in.","<p>💥Best price 💥Condo available for rent near MRT Rama 9 One 9 five, fully furnished, ready to move in&nbsp;</p><p>&nbsp;</p><p>&nbsp;Rental contract: minimum 1 year / advance payment 1 month, room insurance 2 months Room type: 1 bedroom, 1 bathroom&nbsp;</p><p>&nbsp;</p><p>&nbsp;Rental price 20,000 baht 10th floor&nbsp;</p><p>&nbsp;Building A&nbsp;</p><p>&nbsp;Size: 30 sq m.&nbsp;</p><p>&nbsp;Fully furnished with electrical appliances. Ready to move in&nbsp;</p><p>&nbsp;</p><p>&nbsp;If interested, contact for more information at Tel: 094-6161-474 tawan, 062-996-5155(Q)&nbsp;</p><p>&nbsp;Line: @forenestate&nbsp;</p><p>&nbsp;or click the link to add Line: https://lin.ee /JcVU5ju&nbsp;</p><p>&nbsp;</p><p><br></p>","19999","13.756231551768101","100.56823692362572","forenestate","/en/listings/best-price-condo-available-for-rent-near-mrt-rama-9-one-9-five-fully-furnished-ready-to-move-in---4548457","[{""name"": ""ForenEstate"", ""phone"": [""0629965155""], ""lineId"": ""@forenestate"", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": ""66"", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": false, ""wifi"": false, ""sauna"": false, ""steam"": false, ""fitness"": true, ""jacuzzi"": false, ""keycard"": true, ""library"": true, ""massage"": true, ""parking"": true, ""shuttle"": false, ""security"": true, ""playground"": true, ""restaurant"": false, ""fingerprint"": false, ""bicycleParking"": false}",NULL,NULL,NULL,NULL,NULL
283,"Rhythm Sukhumvit 50","Rhythm Sukhumvit 50","🔥Best offer for rent🔥 big 1 bedroom with bathtub at Rhythm Sukhumvit 50","<p><br></p><p>Newly renovated unit for rent with private garden view at Rhythm Sukhumvit 50, Only 15 meters from BTS Onnut. Locate opposite Tesco Lotus Onnut.</p><p>&nbsp;</p><ul><li><strong>Room type : </strong>1 Bedroom 1 Bathroom with bathtub (Separate kitchen area with partition).</li><li><strong>Size : </strong>45.49 sqm.</li><li><strong>Decoration : </strong>Fully furnished with home appliances (including washing and dryer machine).</li><li><strong>Facilities : </strong>High Sky Facilities on roof top e.g. Infinity edge pool, sky garden with panorama view, fitness, sauna room, multi-purposed room (billiard table), Aerobics/Yoga Room, Laundry, Sunken Garden, Keycard access, 24 Hours security and CCTV.</li><li><strong>Rental : </strong>22,000 Baht/month.</li></ul><p>&nbsp;</p><p><strong>For more available unit in this project/nearby, please contact:</strong></p><p>Estate Gallery </p><p>Tel / Whatsapp / WeChat : +66 64 987 9656 (Boyy)</p><p>Line ID : @614nbusp</p><p>&nbsp;</p><p>Tel / Whatsapp / WeChat : +66 99 446 1465 (Namwan)&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>Line ID : namwanwork</p><p>E-Mail : <a href=""mailto:ESTATE.GLR@GMAIL.COM"" rel=""noopener noreferrer"" target=""_blank"">ESTATE.GLR@GMAIL.COM</a></p><p>&nbsp;</p><p>_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _</p><p><em><u>*We provide fully real estate services (rent-buy-sell) for your condominium, home and land in a professional way*</u></em></p><p>&nbsp;</p><p><em><u>*** Co-agent is welcomed ***</u></em></p>","22000","13.706726","100.60027000000002",NULL,"/en/listings/best-offer-for-rent-big-1-bedroom-with-bathtub-at-rhythm-sukhumvit-50---4535447","[{""name"": ""Estate Gallery"", ""phone"": [""0649879656""], ""lineId"": ""@614nbusp"", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": ""66649879656"", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": false, ""wifi"": false, ""sauna"": true, ""steam"": false, ""fitness"": true, ""jacuzzi"": false, ""keycard"": true, ""laundry"": false, ""library"": false, ""massage"": false, ""parking"": true, ""shuttle"": false, ""allowPet"": false, ""security"": true, ""evCharger"": false, ""playground"": false, ""restaurant"": false, ""fingerprint"": false, ""accessControl"": false, ""bicycleParking"": false, ""motorcycleParking"": false}",NULL,NULL,NULL,NULL,NULL
291,"Walden Asoke","Walden Asoke","*** (2 Bedroom) Condo for rent : Walden Asoke ***","<p>*** (2 Bedroom) Condo for rent : Walden Asoke ***</p><p>&nbsp;&nbsp;&nbsp;</p><p>Type&nbsp;: 2 Bedroom, 1 Bathroom, 41 Sqm, 7fl.&nbsp;</p><p>&nbsp;&nbsp;&nbsp;</p><p>Electric appliance</p><p>- TV</p><p>- Refrigerator</p><p>- Air conditioners</p><p>- Microwave</p><p>- Water heather</p><p>- Hood and Hob</p><p>- Washing Machine</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>Facilities</p><p>- Swimming pool</p><p>- Sauna</p><p>- 24H Security</p><p>- CCTV</p><p>&nbsp;&nbsp;&nbsp;</p><p>***Rental price 26,000 Baht/Month – Min.contract 12 months/2 months deposit-1 month in advance.***</p><p>&nbsp;</p><p>Tel :</p><p>091-887-7984</p><p>Line id : @salesbenecondo</p><p>&nbsp;</p><p>#waldencondo #condonearBTS #condowalden #walden #วาลเด้นอโศก&nbsp;#waldenasoke&nbsp;#คอนโดอโศก&nbsp;#อโศกคอนโด&nbsp;#condoBTS #BTScondo #MRTcondo #condoMRT #asokecondo #condoasoke</p>","26000","13.738630654205355","100.56530045551565",NULL,"/en/listings/2-bedroom-condo-for-rent-walden-asoke---3433659","[{""name"": ""suwit arunkeereewat"", ""phone"": [""0918877984"", ""0867114415""], ""lineId"": """", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": """", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": false, ""wifi"": false, ""sauna"": false, ""steam"": false, ""fitness"": true, ""jacuzzi"": true, ""keycard"": true, ""library"": true, ""massage"": false, ""parking"": true, ""shuttle"": false, ""security"": true, ""playground"": true, ""restaurant"": false, ""fingerprint"": false, ""bicycleParking"": false}",NULL,NULL,NULL,NULL,NULL
286,"Rhythm Ekkamai","Rhythm Ekkamai","🆙👉 Room For Rent Rhythm Ekkamai 🔥🔥 The Best Price and Fully Furnished 🔥🔥 Near BTS Ekkamai !!!","<p>✅ Promotion!! Free cleaning, free air conditioner cleaning before moving in</p><p><br></p><p>✅ 2 months deposit</p><p><br></p><p>✅ Near BTS Ekkamai&nbsp;</p><p><br></p><p>✅ Facilities Convenience store, CCTV, park, key card, shuttle bus, fitness center, swimming pool, security guard.</p><p><br></p><p>✅ Furniture TV, microwave, sofa, refrigerator, washing machine, bed, water heater, shelf, TV cabinet, dining table set, kitchen set, wardrobe, center table</p><p><br></p><p><br></p><p><strong>📞 If interested, inquire, call</strong></p><p><strong>082-692-6289</strong></p><p><strong>Line : @openhouses</strong></p>","19000","13.7227299552121","100.58457323033679","open-houses","/en/listings/room-for-rent-rhythm-ekkamai-the-best-price-and-fully-furnished-near-bts-ekkamai---3715848","[{""name"": ""Open Houses"", ""phone"": [""0826926289""], ""lineId"": ""@openhouses"", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": """", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": false, ""wifi"": false, ""sauna"": true, ""steam"": true, ""fitness"": true, ""jacuzzi"": false, ""keycard"": true, ""laundry"": false, ""library"": false, ""massage"": false, ""parking"": true, ""shuttle"": false, ""allowPet"": false, ""security"": true, ""evCharger"": false, ""playground"": false, ""restaurant"": false, ""fingerprint"": false, ""accessControl"": false, ""bicycleParking"": false, ""motorcycleParking"": false}",NULL,NULL,NULL,NULL,NULL
287,"Ramada plaza residence","Ramada plaza residence","🔥🔥Sale 20000Baht!! Siamese Sukhumvit 48🌲High floor with good view and Beautiful room ready to move in","<p>Sale 20000฿!! Siamese Sukhumvit 48🌲High floor with good view and Beautiful room ready to move in</p><p>23 Floor of Building B</p><p>Room size 45 sq.m</p><p>(2months deposit and 1month rent including common fee)</p><p><br></p><p>Full furnished and electrical appliances</p><p>Location wise&nbsp;</p><ul><li>near sky train BTS Onnut 5 mins by walk&nbsp;</li><li>walkable distance of supermarket to TescoLotus, local market, convenience store&nbsp;</li><li>10 mins to Hospital&nbsp;</li><li>10 mins to expressway&nbsp;</li><li>Full facility supported by Ramada plaza</li></ul><p><br></p><p>🆚Facility</p><p>⁃ Fridge</p><p>⁃ Hub</p><p>⁃ Washing Machine</p><p>⁃ TV</p><p>⁃ Water Heater</p><p>⁃ Wardrobe</p><p>⁃ Hood</p><p>⁃ Stove</p><p><br></p><p>please contact me if you are interesting for room visiting</p><p>Tel. 089-749-1117&nbsp;(Simon)</p><p>Line. fryenothome</p>","20000","13.70914080500831","100.5991580017893","gic-management","/en/listings/sale-20000baht-siamese-sukhumvit-48high-floor-with-good-view-and-beautiful-room-ready-to-move-in---3168046","[{""name"": ""GIC Management"", ""phone"": [""0897491117""], ""lineId"": ""fryenothome"", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": """", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": true, ""wifi"": false, ""sauna"": false, ""steam"": false, ""fitness"": true, ""jacuzzi"": false, ""keycard"": true, ""library"": false, ""massage"": false, ""parking"": true, ""shuttle"": false, ""security"": true, ""playground"": false, ""restaurant"": true, ""fingerprint"": false, ""bicycleParking"": false}",NULL,NULL,NULL,NULL,NULL
289,"The Origin Ratchada - Ladprao","The Origin Ratchada - Ladprao","The origin Ratchada - Ladprao 🍁 Complete furniture and electrical appliances","<p>The origin Ratchada - Ladprao 🍁 Complete furniture and electrical appliances.</p><p><br></p><p>Rent 15000 baht&nbsp;</p><p><br></p><p>Size 30 sq m.&nbsp;&nbsp;</p><p>3rd floor&nbsp;</p><p>Complete furniture and electrical appliances</p><p><br></p><p><br></p><p>If interested, contact</p><p>Line @bkkproperty8</p><p>Bee 095-2465879</p><p><br></p><p>https://lin.ee/pSJxuif</p><p><br></p>","15000","13.807134739133973","100.57555651695837",NULL,"/en/listings/the-origin-ratchada-ladprao-complete-furniture-and-electrical-appliances---4544722","[{""name"": ""\u0e40\u0e01\u0e28\u0e13\u0e31\u0e0f\u0e10\u0e01\u0e31\u0e25\u0e22\u0e4c \u0e04\u0e23\u0e38\u0e1e\u0e07\u0e28\u0e4c"", ""phone"": [""0952465879""], ""lineId"": ""@bkkproperty8"", ""isAgency"": false, ""companyNumber"": """", ""companyName"": """", ""whatsapp"": """", ""hideEmail"": false}]","{""cctv"": true, ""lift"": true, ""park"": true, ""pool"": true, ""shop"": true, ""wifi"": false, ""sauna"": false, ""steam"": false, ""fitness"": true, ""jacuzzi"": false, ""keycard"": true, ""library"": true, ""massage"": false, ""parking"": true, ""shuttle"": false, ""security"": true, ""playground"": false, ""restaurant"": false, ""fingerprint"": false, ""bicycleParking"": false}",NULL,NULL,NULL,NULL,NULL
